time_Y_m_d,shoreline
2005-01-14,75.532
2005-01-15,76.142
2005-01-15,75.996
2005-01-16,75.117
2005-01-16,74.792
2005-01-17,73.508
2005-01-17,73.307
2005-01-18,72.663
2005-01-18,73.286
2005-01-19,75.814
2005-01-19,75.443
2005-01-20,74.266
2005-01-20,74.564
2005-01-21,75.846
2005-01-21,75.601
2005-01-22,74.541
2005-01-22,74.334
2005-01-22,74.353
2005-01-23,74.435
2005-01-23,74.314
2005-01-24,74.008
2005-01-24,73.871
2005-01-24,73.842
2005-01-25,73.635
2005-01-26,71.448
2005-01-26,71.136
2005-01-26,70.665
2005-01-27,69.698
2005-01-28,68.731
2005-01-28,68.458
2005-01-29,66.772
2005-01-29,65.032
2005-01-30,54.559
2005-01-30,54.249
2005-01-31,55.136
2005-01-31,55.857
2005-02-01,56.445
2005-02-01,56.517
2005-02-01,56.734
2005-02-02,58.219
2005-02-02,58.376
2005-02-03,59.081
2005-02-03,59.001
2005-02-04,58.394
2005-02-04,58.062
2005-02-05,56.932
2005-02-05,57.212
2005-02-06,58.122
2005-02-06,58.222
2005-02-06,58.134
2005-02-07,57.848
2005-02-07,58.062
2005-02-07,58.234
2005-02-08,58.793
2005-02-08,58.959
2005-02-09,59.258
2005-02-09,59.36
2005-02-10,59.655
2005-02-10,60.82
2005-02-11,61.48
2005-02-12,58.295
2005-02-12,58.349
2005-02-13,60.826
2005-02-13,61.041
2005-02-14,61.678
2005-02-14,61.847
2005-02-15,62.798
2005-02-15,63.221
2005-02-16,65.15
2005-02-16,65.031
2005-02-17,64.131
2005-02-17,63.986
2005-02-18,62.827
2005-02-18,62.611
2005-02-19,61.36
2005-02-19,61.349
2005-02-20,61.246
2005-02-20,61.243
2005-02-21,60.93
2005-02-22,60.312
2005-02-22,61.269
2005-02-23,62.507
2005-02-23,63.288
2005-02-24,64.653
2005-02-24,65.178
2005-02-25,65.6
2005-02-26,64.162
2005-02-27,62.723
2005-02-28,61.284
2005-02-28,61.713
2005-03-01,64.983
2005-03-01,65.231
2005-03-02,65.821
2005-03-02,65.855
2005-03-03,65.981
2005-03-03,65.809
2005-03-04,65.004
2005-03-04,65.024
2005-03-05,65.033
2005-03-05,64.913
2005-03-06,64.134
2005-03-06,64.088
2005-03-07,63.893
2005-03-07,63.935
2005-03-08,64.628
2005-03-08,64.864
2005-03-09,65.964
2005-03-09,66.339
2005-03-10,67.058
2005-03-11,63.753
2005-03-11,63.14
2005-03-12,62.616
2005-03-12,62.929
2005-03-13,63.438
2005-03-13,63.753
2005-03-13,65.229
2005-03-14,66.339
2005-03-15,66.252
2005-03-15,66.217
2005-03-16,66.066
2005-03-16,65.334
2005-03-17,61.686
2005-03-17,61.741
2005-03-18,62.199
2005-03-18,62.488
2005-03-19,64.124
2005-03-19,63.929
2005-03-20,63.013
2005-03-21,63.538
2005-03-21,64.063
2005-03-22,64.588
2005-03-22,65.112
2005-03-23,65.18
2005-03-24,63.887
2005-03-24,62.713
2005-03-25,60.835
2005-03-25,61.4
2005-03-26,62.781
2005-03-26,64.08
2005-03-27,65.214
2005-03-28,63.849
2005-03-29,64.111
2005-03-29,64.054
2005-03-30,63.185
2005-03-30,63.353
2005-03-31,64.822
2005-03-31,65.017
2005-04-01,66.384
2005-04-01,66.4
2005-04-01,66.448
2005-04-02,66.728
2005-04-02,66.571
2005-04-03,65.609
2005-04-03,65.391
2005-04-04,64.483
2005-04-04,64.784
2005-04-05,65.935
2005-04-05,65.601
2005-04-06,63.634
2005-04-07,63.134
2005-04-07,63.392
2005-04-08,63.772
2005-04-08,63.801
2005-04-09,63.796
2005-04-09,64.151
2005-04-10,64.732
2005-04-11,61.729
2005-04-12,60.637
2005-04-12,60.525
2005-04-13,60.435
2005-04-13,60.431
2005-04-14,60.439
2005-04-14,60.572
2005-04-15,61.551
2005-04-15,61.697
2005-04-16,62.77
2005-04-16,62.872
2005-04-17,64.248
2005-04-17,64.488
2005-04-18,66.571
2005-04-18,66.521
2005-04-19,65.896
2005-04-19,65.308
2005-04-20,64.689
2005-04-21,65.05
2005-04-21,65.412
2005-04-22,65.885
2005-04-23,66.357
2005-04-23,66.727
2005-04-24,66.967
2005-04-24,67.43
2005-04-25,68.325
2005-04-25,68.174
2005-04-26,68.044
2005-04-26,68.149
2005-04-27,68.082
2005-04-28,66.459
2005-04-29,67.423
2005-04-29,67.463
2005-04-30,67.418
2005-04-30,67.392
2005-05-01,67.265
2005-05-01,67.279
2005-05-02,67.22
2005-05-02,66.967
2005-05-03,64.983
2005-05-04,62.327
2005-05-04,60.378
2005-05-05,59.488
2005-05-05,59.245
2005-05-06,59.702
2005-05-06,60.16
2005-05-07,60.745
2005-05-07,60.282
2005-05-08,59.14
2005-05-08,61.506
2005-05-09,64.156
2005-05-09,65.022
2005-05-10,65.788
2005-05-11,65.131
2005-05-12,66.378
2005-05-12,66.404
2005-05-13,66.078
2005-05-13,65.828
2005-05-14,64.183
2005-05-14,64.382
2005-05-15,65.659
2005-05-15,65.334
2005-05-16,63.562
2005-05-16,61.791
2005-05-17,60.686
2005-05-18,61.508
2005-05-19,62.613
2005-05-19,62.525
2005-05-20,62.681
2005-05-21,64.965
2005-05-22,64.1
2005-05-22,63.234
2005-05-23,62.126
2005-05-23,61.997
2005-05-24,61.861
2005-05-24,62.978
2005-05-25,64.201
2005-05-25,65.01
2005-05-26,65.547
2005-05-26,62.955
2005-05-27,60.906
2005-05-28,62.261
2005-05-28,62.644
2005-05-29,64.874
2005-05-29,64.546
2005-05-30,63.076
2005-05-30,65.203
2005-05-31,66.962
2005-05-31,66.907
2005-06-01,66.845
2005-06-02,67.611
2005-06-02,68.342
2005-06-03,69
2005-06-03,69.678
2005-06-04,70.388
2005-06-04,70.691
2005-06-05,70.555
2005-06-05,70.419
2005-06-06,70.244
2005-06-07,67.253
2005-06-07,69.161
2005-06-08,71.375
2005-06-08,71.527
2005-06-09,71.646
2005-06-10,71.164
2005-06-11,70.682
2005-06-11,70.477
2005-06-12,68.459
2005-06-12,68.171
2005-06-13,65.798
2005-06-13,65.075
2005-06-14,59.291
2005-06-14,53.506
2005-06-15,48.683
2005-06-16,48.169
2005-06-16,48.718
2005-06-16,48.942
2005-06-17,53.225
2005-06-17,53.233
2005-06-18,53.221
2005-06-19,53.006
2005-06-19,53.331
2005-06-20,54.058
2005-06-21,52.842
2005-06-21,51.626
2005-06-22,50.07
2005-06-22,52.537
2005-06-23,55.324
2005-06-23,55.847
2005-06-24,56.138
2005-06-24,53.748
2005-06-25,51.781
2005-06-26,52.201
2005-06-26,53.059
2005-06-27,58.927
2005-06-27,59.07
2005-06-28,59.88
2005-06-28,60.244
2005-06-29,62.072
2005-06-29,62.687
2005-06-30,63.316
2005-07-01,63.991
2005-07-01,64.08
2005-07-01,63.802
2005-07-02,62.436
2005-07-03,62.961
2005-07-03,62.523
2005-07-04,61.041
2005-07-04,59.56
2005-07-05,56.52
2005-07-06,54.178
2005-07-07,49.828
2005-07-07,50.747
2005-07-08,51.945
2005-07-08,53.085
2005-07-09,54.223
2005-07-10,56.311
2005-07-11,58.399
2005-07-11,57.906
2005-07-12,52.481
2005-07-12,53.181
2005-07-13,58.199
2005-07-13,58.427
2005-07-14,60.381
2005-07-14,59.948
2005-07-15,55.71
2005-07-15,55.774
2005-07-16,55.459
2005-07-16,54.998
2005-07-17,50.884
2005-07-17,50.91
2005-07-18,51.302
2005-07-19,51.91
2005-07-19,54.048
2005-07-20,59.437
2005-07-21,59.214
2005-07-21,59.907
2005-07-22,61.623
2005-07-22,60.935
2005-07-23,60.425
2005-07-23,61.961
2005-07-24,63.297
2005-07-24,63.589
2005-07-25,63.563
2005-07-26,61.911
2005-07-26,62.014
2005-07-27,63.311
2005-07-27,62.849
2005-07-28,60.394
2005-07-28,59.832
2005-07-29,57.161
2005-07-29,57.156
2005-07-30,57.239
2005-07-31,57.584
2005-07-31,58.751
2005-08-01,61.151
2005-08-01,62.356
2005-08-02,62.239
2005-08-02,62.123
2005-08-03,62.342
2005-08-04,62.853
2005-08-04,63.363
2005-08-05,63.976
2005-08-05,64.072
2005-08-06,64.132
2005-08-07,53.52
2005-08-07,53.168
2005-08-08,52.928
2005-08-09,54.766
2005-08-09,54.926
2005-08-10,55.774
2005-08-10,56.281
2005-08-11,59.833
2005-08-11,59.769
2005-08-12,59.359
2005-08-12,59.481
2005-08-13,60.528
2005-08-13,60.884
2005-08-14,63.673
2005-08-14,64.205
2005-08-15,66.988
2005-08-15,66.851
2005-08-15,66.44
2005-08-16,64.331
2005-08-17,65.017
2005-08-17,65.346
2005-08-18,65.139
2005-08-18,64.328
2005-08-19,62.863
2005-08-19,61.397
2005-08-20,59.522
2005-08-20,57.861
2005-08-21,56.183
2005-08-21,55.25
2005-08-22,54.266
2005-08-22,52.678
2005-08-23,51.432
2005-08-24,52.476
2005-08-25,53.519
2005-08-26,54.587
2005-08-26,54.856
2005-08-27,56.229
2005-08-27,56.41
2005-08-28,57.593
2005-08-28,57.964
2005-08-29,60.63
2005-08-29,60.961
2005-08-30,63.12
2005-08-31,63.826
2005-08-31,64.16
2005-09-01,64.092
2005-09-01,64.023
2005-09-02,62.44
2005-09-03,59.246
2005-09-03,59.311
2005-09-04,60.229
2005-09-04,60.545
2005-09-05,61.055
2005-09-06,60.592
2005-09-06,60.507
2005-09-07,59.609
2005-09-07,59.435
2005-09-08,58.503
2005-09-08,58.402
2005-09-09,57.776
2005-09-09,57.917
2005-09-10,58.905
2005-09-10,58.502
2005-09-11,56.532
2005-09-11,56.735
2005-09-12,57.723
2005-09-12,57.774
2005-09-13,57.98
2005-09-13,57.944
2005-09-14,58.351
2005-09-14,58.908
2005-09-15,61.019
2005-09-16,60.73
2005-09-16,60.624
2005-09-17,60.744
2005-09-17,58.557
2005-09-18,53.523
2005-09-18,53.74
2005-09-19,55.032
2005-09-19,57.625
2005-09-20,60.004
2005-09-21,59.887
2005-09-21,59.992
2005-09-22,61.21
2005-09-22,61.628
2005-09-23,64.032
2005-09-23,64.095
2005-09-24,63.805
2005-09-24,63.642
2005-09-25,62.917
2005-09-25,63.27
2005-09-26,64.873
2005-09-26,64.723
2005-09-27,63.945
2005-09-27,63.807
2005-09-28,63.124
2005-09-28,63.048
2005-09-29,62.954
2005-09-29,63.154
2005-09-30,63.755
2005-10-01,62.781
2005-10-01,61.806
2005-10-02,60.636
2005-10-02,60.456
2005-10-03,60.402
2005-10-03,60.61
2005-10-04,61.031
2005-10-04,60.893
2005-10-05,60.814
2005-10-06,61.833
2005-10-06,61.878
2005-10-07,60.771
2005-10-07,60.612
2005-10-08,60.049
2005-10-08,60.272
2005-10-09,62.023
2005-10-09,61.631
2005-10-10,59.751
2005-10-10,60.087
2005-10-11,61.697
2005-10-11,61.708
2005-10-11,61.738
2005-10-12,62.165
2005-10-12,62.636
2005-10-13,64.669
2005-10-13,64.553
2005-10-14,63.858
2005-10-15,62.989
2005-10-15,62.701
2005-10-16,62.241
2005-10-16,62.369
2005-10-17,62.884
2005-10-17,62.612
2005-10-18,62.283
2005-10-18,61.853
2005-10-19,61.153
2005-10-19,60.964
2005-10-20,60.408
2005-10-20,59.963
2005-10-21,56.349
2005-10-21,55.957
2005-10-22,55.757
2005-10-22,56.047
2005-10-23,58.149
2005-10-23,58.799
2005-10-24,62.071
2005-10-24,62.162
2005-10-25,62.698
2005-10-25,62.849
2005-10-26,63.785
2005-10-26,63.761
2005-10-27,63.692
2005-10-27,63.751
2005-10-28,63.982
2005-10-28,63.881
2005-10-29,63.136
2005-10-29,62.933
2005-10-30,61.457
2005-10-30,61.261
2005-10-31,60.476
2005-10-31,61.369
2005-11-01,63.705
2005-11-01,63.86
2005-11-01,63.864
2005-11-02,63.516
2005-11-02,63.683
2005-11-03,64.059
2005-11-03,64.582
2005-11-04,65.279
2005-11-04,65.399
2005-11-05,64.249
2005-11-05,64.145
2005-11-06,64.2
2005-11-06,64.022
2005-11-07,62.814
2005-11-07,62.421
2005-11-08,60.758
2005-11-08,61.236
2005-11-09,63.083
2005-11-09,63.207
2005-11-10,63.763
2005-11-10,63.703
2005-11-11,63.024
2005-11-11,62.481
2005-11-12,60.442
2005-11-12,60.71
2005-11-13,61.578
2005-11-13,61.789
2005-11-14,61.822
2005-11-14,62.317
2005-11-15,63.709
2005-11-15,63.979
2005-11-16,64.437
2005-11-16,64.46
2005-11-17,64.445
2005-11-17,63.949
2005-11-18,62.998
2005-11-19,62.578
2005-11-19,62.473
2005-11-20,61.796
2005-11-20,61.839
2005-11-21,62.34
2005-11-21,62.493
2005-11-22,63.385
2005-11-22,63.658
2005-11-23,65.051
2005-11-23,65.157
2005-11-24,65.57
2005-11-24,65.433
2005-11-25,63.879
2005-11-25,63.196
2005-11-26,59.389
2005-11-26,59.611
2005-11-27,60.784
2005-11-27,60.7
2005-11-28,59.704
2005-11-28,59.31
2005-11-29,57.603
2005-11-29,57.643
2005-11-30,58.802
2005-11-30,59.857
2005-12-01,61.937
2005-12-01,62.586
2005-12-02,63.846
2005-12-02,63.857
2005-12-03,63.902
2005-12-03,64.206
2005-12-04,64.241
2005-12-05,62.039
2005-12-05,61.975
2005-12-06,63.016
2005-12-06,62.95
2005-12-07,62.123
2005-12-07,62.224
2005-12-08,62.764
2005-12-08,62.907
2005-12-09,63.525
2005-12-09,63.407
2005-12-10,62.911
2005-12-10,62.961
2005-12-11,63.064
2005-12-11,62.956
2005-12-12,62.521
2005-12-12,62.519
2005-12-13,62.514
2005-12-13,61.925
2005-12-14,61.632
2005-12-15,61.92
2005-12-15,61.614
2005-12-16,60.967
2005-12-16,61.087
2005-12-17,61.282
2005-12-17,61.347
2005-12-18,61.734
2005-12-18,61.741
2005-12-19,61.23
2005-12-19,61.211
2005-12-20,61.546
2005-12-20,61.651
2005-12-21,62.275
2005-12-21,62.675
2005-12-22,64.675
2005-12-22,64.905
2005-12-23,66.112
2005-12-23,66.329
2005-12-24,67.327
2005-12-24,67.264
2005-12-25,66.758
2005-12-25,66.532
2005-12-26,65.662
2005-12-26,66.027
2005-12-27,67.942
2005-12-27,67.904
2005-12-28,66.726
2005-12-29,65.279
2005-12-29,65.637
2005-12-29,65.951
2005-12-30,67.417
2005-12-30,67.291
2005-12-31,66.731
2005-12-31,66.804
2006-01-01,67.023
2006-01-01,66.987
2006-01-02,67.142
2006-01-02,67.154
2006-01-03,67.103
2006-01-03,66.773
2006-01-04,65.808
2006-01-04,65.817
2006-01-05,65.85
2006-01-05,65.867
2006-01-05,65.876
2006-01-06,65.907
2006-01-06,65.935
2006-01-07,65.964
2006-01-07,65.994
2006-01-08,66.023
2006-01-08,66.051
2006-01-09,66.081
2006-01-09,66.1
2006-01-09,66.107
2006-01-10,66.14
2006-01-10,66.152
2006-01-11,66.199
2006-01-11,66.211
2006-01-12,66.258
2006-01-12,66.27
2006-01-12,66.275
2006-01-13,66.317
2006-01-13,66.329
2006-01-13,66.334
2006-01-14,66.376
2006-01-14,66.388
2006-01-15,66.417
2006-01-15,66.424
2006-01-15,66.385
2006-01-16,66.159
2006-01-16,65.852
2006-01-16,65.467
2006-01-17,64.545
2006-01-17,64.627
2006-01-18,65.612
2006-01-19,66.558
2006-01-20,67.109
2006-01-20,67.228
2006-01-20,67.279
2006-01-21,67.362
2006-01-21,67.351
2006-01-21,67.259
2006-01-21,67.106
2006-01-22,66.738
2006-01-22,66.37
2006-01-23,65.971
2006-01-23,65.757
2006-01-23,65.603
2006-01-24,65.235
2006-01-24,64.868
2006-01-25,64.469
2006-01-25,64.316
2006-01-25,64.132
2006-01-26,63.703
2006-01-26,63.549
2006-01-27,62.936
2006-01-27,62.783
2006-01-28,62.17
2006-01-28,62.016
2006-01-29,61.526
2006-01-29,61.403
2006-01-30,60.76
2006-01-30,60.622
2006-01-31,59.96
2006-01-31,60.052
2006-02-01,60.625
2006-02-02,61.198
2006-02-03,61.518
2006-02-03,61.77
2006-02-04,62.068
2006-02-04,62.343
2006-02-05,62.618
2006-02-05,62.802
2006-02-05,62.893
2006-02-06,63.191
2006-02-06,63.466
2006-02-07,63.764
2006-02-07,64.016
2006-02-08,64.337
2006-02-08,64.497
2006-02-09,64.91
2006-02-09,65.024
2006-02-09,65.047
2006-02-10,65.482
2006-02-10,65.597
2006-02-10,65.62
2006-02-11,66.055
2006-02-11,66.17
2006-02-11,66.193
2006-02-12,66.605
2006-02-12,66.743
2006-02-13,67.178
2006-02-14,67.751
2006-02-15,68.123
2006-02-15,67.805
2006-02-16,66.278
2006-02-17,65.197
2006-02-17,65.043
2006-02-18,64.735
2006-02-19,64.413
2006-02-20,64.283
2006-02-20,64.51
2006-02-20,64.89
2006-02-21,66.09
2006-02-21,66.304
2006-02-22,66.827
2006-02-22,66.871
2006-02-22,66.958
2006-02-23,67.263
2006-02-23,67.373
2006-02-23,67.416
2006-02-24,67.809
2006-02-24,67.918
2006-02-24,67.962
2006-02-25,68.355
2006-02-25,68.507
2006-02-26,68.9
2006-02-27,69.446
2006-02-28,69.991
2006-02-28,70.079
2006-03-01,70.537
2006-03-01,70.624
2006-03-02,71.083
2006-03-03,71.432
2006-03-03,71.608
2006-03-04,71.985
2006-03-04,71.982
2006-03-04,71.947
2006-03-05,71.802
2006-03-05,71.241
2006-03-06,70.005
2006-03-06,69.076
2006-03-07,66.941
2006-03-07,66.35
2006-03-07,65.562
2006-03-08,62.623
2006-03-08,62.653
2006-03-09,62.722
2006-03-09,62.751
2006-03-09,62.756
2006-03-10,62.845
2006-03-10,62.875
2006-03-11,62.968
2006-03-12,63.092
2006-03-12,63.121
2006-03-13,63.19
2006-03-13,63.345
2006-03-13,63.636
2006-03-14,64.314
2006-03-14,64.395
2006-03-14,64.436
2006-03-15,64.591
2006-03-16,64.795
2006-03-17,64.934
2006-03-17,64.949
2006-03-17,64.945
2006-03-18,64.921
2006-03-19,64.904
2006-03-19,65.061
2006-03-19,65.27
2006-03-20,66.157
2006-03-20,66.817
2006-03-21,68.19
2006-03-21,68.278
2006-03-22,68.132
2006-03-22,67.596
2006-03-23,65.024
2006-03-24,63.137
2006-03-24,62.913
2006-03-25,62.128
2006-03-26,60.726
2006-03-27,59.268
2006-03-27,59.044
2006-03-28,58.147
2006-03-28,58.384
2006-03-28,58.85
2006-03-29,60.715
2006-03-29,60.995
2006-03-30,62.138
2006-03-30,62.486
2006-03-31,64.25
2006-03-31,64.355
2006-04-01,65.009
2006-04-02,65.663
2006-04-03,66.317
2006-04-04,66.945
2006-04-05,67.573
2006-04-06,67.931
2006-04-06,67.89
2006-04-07,67.525
2006-04-07,67.403
2006-04-08,67.017
2006-04-09,66.51
2006-04-10,66.002
2006-04-11,65.515
2006-04-11,65.393
2006-04-12,65.109
2006-04-12,65.136
2006-04-13,65.591
2006-04-13,65.704
2006-04-14,66.25
2006-04-15,66.818
2006-04-16,67.206
2006-04-16,66.987
2006-04-17,65.934
2006-04-18,65.251
2006-04-18,65.516
2006-04-19,66.843
2006-04-20,67.738
2006-04-20,68.054
2006-04-21,68.615
2006-04-21,68.454
2006-04-21,68.13
2006-04-22,66.786
2006-04-22,66.753
2006-04-23,66.451
2006-04-23,66.367
2006-04-23,66.334
2006-04-24,66.032
2006-04-24,65.948
2006-04-25,65.613
2006-04-25,65.53
2006-04-26,65.194
2006-04-27,64.775
2006-04-28,64.356
2006-04-29,63.938
2006-04-30,63.519
2006-05-01,62.88
2006-05-01,62.205
2006-05-02,57.989
2006-05-03,55.747
2006-05-03,56.788
2006-05-04,61.782
2006-05-05,65.138
2006-05-05,65.147
2006-05-06,65.312
2006-05-06,65.356
2006-05-07,65.521
2006-05-08,65.738
2006-05-09,65.956
2006-05-10,66.173
2006-05-10,66.226
2006-05-11,66.382
2006-05-11,66.434
2006-05-12,66.6
2006-05-13,66.817
2006-05-14,67.026
2006-05-15,67.243
2006-05-16,67.344
2006-05-16,67.023
2006-05-17,65.928
2006-05-17,65.927
2006-05-18,66.082
2006-05-18,65.983
2006-05-19,65.616
2006-05-19,64.876
2006-05-20,62.685
2006-05-20,62.592
2006-05-21,61.712
2006-05-21,61.526
2006-05-21,61.434
2006-05-22,60.6
2006-05-22,60.368
2006-05-23,59.442
2006-05-23,59.21
2006-05-24,58.283
2006-05-25,57.125
2006-05-26,55.967
2006-05-27,55.04
2006-05-27,55.108
2006-05-28,55.789
2006-05-29,56.499
2006-05-30,57.102
2006-05-30,57.419
2006-05-31,58.498
2006-05-31,58.893
2006-05-31,59.72
2006-06-01,62.534
2006-06-01,63.008
2006-06-02,64.124
2006-06-02,64.055
2006-06-02,63.918
2006-06-03,63.268
2006-06-04,62.821
2006-06-04,62.71
2006-06-05,62.285
2006-06-06,61.749
2006-06-07,61.191
2006-06-08,60.633
2006-06-08,60.499
2006-06-09,60.075
2006-06-09,59.963
2006-06-10,59.539
2006-06-11,58.98
2006-06-12,58.534
2006-06-12,58.452
2006-06-13,58.082
2006-06-14,57.726
2006-06-15,57.356
2006-06-16,56.986
2006-06-17,56.63
2006-06-19,56.038
2006-06-20,55.682
2006-06-21,55.312
2006-06-22,54.941
2006-06-23,54.586
2006-06-24,54.215
2006-06-24,54.141
2006-06-25,53.845
2006-06-26,53.549
2006-06-26,53.979
2006-06-27,56.758
2006-06-28,59.426
2006-06-29,61.427
2006-06-29,61.535
2006-06-29,61.523
2006-06-30,61.48
2006-06-30,61.838
2006-06-30,62.736
2006-07-01,65.751
2006-07-01,65.714
2006-07-01,65.533
2006-07-02,64.144
2006-07-02,63.758
2006-07-02,62.213
2006-07-03,55.665
2006-07-04,55.773
2006-07-04,55.8
2006-07-05,55.902
2006-07-05,55.935
2006-07-06,56.032
2006-07-06,56.064
2006-07-06,56.07
2006-07-07,56.167
2006-07-07,56.2
2006-07-07,56.205
2006-07-08,56.302
2006-07-09,56.437
2006-07-09,56.464
2006-07-10,56.572
2006-07-11,56.702
2006-07-12,56.837
2006-07-13,56.972
2006-07-14,57.107
2006-07-15,57.199
2006-07-15,56.667
2006-07-16,55.361
2006-07-16,54.612
2006-07-18,50.606
2006-07-19,51.975
2006-07-19,52.28
2006-07-19,52.508
2006-07-20,53.801
2006-07-20,54.182
2006-07-20,54.41
2006-07-21,55.703
2006-07-21,56.084
2006-07-21,56.312
2006-07-22,57.605
2006-07-22,57.986
2006-07-23,59.508
2006-07-23,59.888
2006-07-24,61.41
2006-07-25,63.312
2006-07-26,64.757
2006-07-26,65.094
2006-07-27,66.396
2006-07-27,66.298
2006-07-28,65.943
2006-07-28,65.777
2006-07-29,65.165
2006-07-30,64.749
2006-07-30,64.561
2006-07-30,64.092
2006-07-31,62.432
2006-07-31,62.302
2006-07-31,61.977
2006-08-01,60.788
2006-08-01,60.714
2006-08-01,60.344
2006-08-02,59.216
2006-08-02,59.234
2006-08-03,59.579
2006-08-03,59.67
2006-08-03,59.688
2006-08-04,60.015
2006-08-04,60.123
2006-08-05,60.45
2006-08-05,60.559
2006-08-05,60.577
2006-08-05,60.596
2006-08-06,60.904
2006-08-06,61.049
2006-08-07,61.358
2006-08-08,61.812
2006-08-08,61.903
2006-08-09,62.266
2006-08-10,62.72
2006-08-11,63.174
2006-08-12,63.628
2006-08-13,64.082
2006-08-14,64.536
2006-08-15,64.764
2006-08-15,64.703
2006-08-16,64.366
2006-08-17,64.04
2006-08-17,63.914
2006-08-18,63.607
2006-08-19,63.155
2006-08-19,63.065
2006-08-20,62.703
2006-08-20,62.613
2006-08-21,62.251
2006-08-21,62.161
2006-08-22,61.818
2006-08-23,61.366
2006-08-23,61.275
2006-08-24,60.914
2006-08-25,60.462
2006-08-26,60.029
2006-08-27,59.703
2006-08-27,59.843
2006-08-27,60.634
2006-08-28,63.57
2006-08-28,63.793
2006-08-29,64.864
2006-08-30,65.612
2006-08-30,65.588
2006-08-30,65.528
2006-08-31,65.265
2006-08-31,65.193
2006-09-01,64.543
2006-09-01,64.362
2006-09-02,63.676
2006-09-02,63.423
2006-09-03,62.772
2006-09-03,62.592
2006-09-03,62.519
2006-09-04,61.869
2006-09-04,61.688
2006-09-05,60.966
2006-09-06,60.063
2006-09-07,59.34
2006-09-07,59.196
2006-09-07,59.1
2006-09-08,58.718
2006-09-08,58.717
2006-09-08,58.739
2006-09-09,58.856
2006-09-10,58.991
2006-09-11,59.13
2006-09-12,59.225
2006-09-12,59.356
2006-09-12,59.522
2006-09-13,60.229
2006-09-13,60.777
2006-09-13,61.325
2006-09-14,63.523
2006-09-15,63.64
2006-09-15,63.662
2006-09-16,63.773
2006-09-17,63.912
2006-09-17,63.957
2006-09-18,64.051
2006-09-18,64.096
2006-09-19,64.19
2006-09-20,64.329
2006-09-20,64.357
2006-09-21,64.469
2006-09-21,64.496
2006-09-22,64.574
2006-09-22,64.491
2006-09-23,64.041
2006-09-23,64.466
2006-09-24,66.713
2006-09-24,66.767
2006-09-25,66.916
2006-09-25,66.624
2006-09-26,65.631
2006-09-26,65.604
2006-09-27,65.735
2006-09-28,65.824
2006-09-28,65.699
2006-09-28,65.49
2006-09-29,64.815
2006-09-30,64.69
2006-09-30,64.624
2006-10-01,64.595
2006-10-02,64.869
2006-10-02,64.99
2006-10-03,65.248
2006-10-03,65.37
2006-10-04,65.628
2006-10-04,65.704
2006-10-05,66.007
2006-10-05,66.083
2006-10-06,66.387
2006-10-07,66.706
2006-10-07,66.467
2006-10-08,64.691
2006-10-08,64.585
2006-10-09,64.136
2006-10-09,64.139
2006-10-09,64.468
2006-10-10,66.029
2006-10-10,66.024
2006-10-11,65.99
2006-10-12,65.971
2006-10-12,65.957
2006-10-13,65.939
2006-10-14,65.907
2006-10-14,65.896
2006-10-15,65.873
2006-10-15,65.862
2006-10-16,65.839
2006-10-16,65.833
2006-10-17,65.806
2006-10-17,65.799
2006-10-17,65.796
2006-10-18,65.772
2006-10-18,65.765
2006-10-18,65.763
2006-10-19,65.74
2006-10-19,65.732
2006-10-19,65.729
2006-10-20,65.713
2006-10-20,65.706
2006-10-21,65.679
2006-10-21,65.662
2006-10-21,65.637
2006-10-22,65.564
2006-10-22,65.567
2006-10-23,65.599
2006-10-23,65.595
2006-10-23,65.583
2006-10-24,65.536
2006-10-25,65.477
2006-10-26,65.395
2006-10-27,64.826
2006-10-29,64.08
2006-10-29,64
2006-10-29,63.936
2006-10-31,63.767
2006-10-31,63.846
2006-11-01,64.037
2006-11-01,64.127
2006-11-02,64.318
2006-11-02,64.408
2006-11-03,64.599
2006-11-03,64.689
2006-11-04,64.88
2006-11-05,65.161
2006-11-06,65.442
2006-11-06,65.487
2006-11-07,65.723
2006-11-07,65.768
2006-11-08,66.004
2006-11-09,66.285
2006-11-10,66.442
2006-11-10,66.555
2006-11-11,66.712
2006-11-11,66.746
2006-11-11,67.193
2006-11-11,67.639
2006-11-12,69.092
2006-11-12,69.446
2006-11-13,69.829
2006-11-13,69.906
2006-11-14,70.094
2006-11-14,70.142
2006-11-14,70.17
2006-11-15,70.331
2006-11-15,70.378
2006-11-16,70.567
2006-11-16,70.614
2006-11-16,70.633
2006-11-17,70.803
2006-11-17,70.85
2006-11-18,71.039
2006-11-18,71.087
2006-11-18,71.106
2006-11-19,71.219
2006-11-19,71.266
2006-11-20,71.502
2006-11-20,71.55
2006-11-21,71.739
2006-11-23,72.151
2006-11-23,72.137
2006-11-27,71.963
2006-11-27,72.128
2006-11-28,72.645
2006-11-28,72.662
2006-11-29,72.765
2006-11-30,72.825
2006-12-03,73.146
2006-12-03,73.163
2006-12-05,73.444
2006-12-05,73.473
2006-12-06,73.618
2006-12-07,73.799
2006-12-08,73.923
2006-12-08,73.934
2006-12-08,73.928
2006-12-11,73.81
2006-12-12,73.791
2006-12-12,73.772
2006-12-13,73.752
2006-12-13,73.733
2006-12-14,73.714
2006-12-14,73.702
2006-12-14,73.695
2006-12-15,73.675
2006-12-16,73.636
